2022-04-08, 21:28:02, OK, 6%, 0.00, -1, 11100, , 7.596, 11100, 6.0%, , , , , , , , , , , , 
2022-04-08, 21:28:12, OK, 6%, 0.00, -1, 11100, , 7.558, 11100, 6.0%, , , , , , , , , , , , 
2022-04-08, 21:28:22, OK, 6%, 0.00, -1, 11100, , 7.618, 11100, 6.0%, , , , , , , , , , , , 
2022-04-08, 21:28:32, OK, 6%, 0.00, -1, 11100, , 7.622, 11100, 6.0%, , , , , , , , , , , , 
2022-04-08, 21:28:42, OK, 6%, 0.00, -1, 11100, , 7.624, 11100, 6.0%, , , , , , , , , , , , 
2022-04-08, 21:28:52, OK, 6%, 0.00, -1, 11100, , 7.628, 11100, 6.0%, , , , , , , , , , , , 
2022-04-08, 21:29:02, OK, 6%, 0.00, -1, 11100, , 7.616, 11100, 6.0%, , , , , , , , , , , , 
2022-04-08, 21:29:12, OK, 6%, 0.00, -1, 11100, , 7.634, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:29:22, OK, 7%, 0.00, -1, 11100, , 7.632, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:29:32, OK, 7%, 0.00, -1, 11100, , 7.638, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:29:42, OK, 7%, 0.00, -1, 11100, , 7.640, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:29:52, OK, 7%, 0.00, -1, 11100, , 7.640, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:30:02, OK, 7%, 0.00, -1, 11100, , 7.644, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:30:12, OK, 7%, 0.00, -1, 11100, , 7.646, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:30:22, OK, 7%, 0.00, -1, 11100, , 7.650, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:30:32, OK, 7%, 0.00, -1, 11100, , 7.652, 11100, 7.0%, , , , , , , , , , , , 
2022-04-08, 21:30:42, OK, 8%, 0.00, -1, 11100, , 7.654, 11100, 8.0%, , , , , , , , , , , , 
2022-04-08, 21:30:52, OK, 8%, 0.00, -1, 11100, , 7.656, 11100, 8.0%, , , , , , , , , , , , 
2022-04-08, 21:31:02, OK, 8%, 0.00, -1, 11100, , 7.658, 11100, 8.0%, , , , , , , , , , , , 
2022-04-08, 21:31:12, OK, 8%, 0.00, -1, 11100, , 7.660, 11100, 8.0%, , , , , , , , , , , , 
2022-04-08, 21:31:22, OK, 8%, 0.00, -1, 11100, , 7.664, 11100, 8.0%, , , , , , , , , , , , 
2022-04-08, 21:31:32, OK, 8%, 0.00, -1, 11100, , 7.666, 11100, 8.0%, , , , , , , , , , , , 
2022-04-08, 21:31:42, OK, 8%, 0.00, -1, 11100, , 7.668, 11100, 8.0%, , , , , , , , , , , , 
2022-04-08, 21:31:52, OK, 8%, 0.00, -1, 11100, , 7.670, 11100, 8.0%, , , , , , , , , , , , 
2022-04-08, 21:32:02, OK, 9%, 0.00, -1, 11100, , 7.672, 11100, 9.0%, , , , , , , , , , , , 
2022-04-08, 21:32:12, OK, 9%, 0.00, -1, 11100, , 7.676, 11100, 9.0%, , , , , , , , , , , , 
2022-04-08, 21:32:22, OK, 9%, 0.00, -1, 11100, , 7.676, 11100, 9.0%, , , , , , , , , , , , 
2022-04-08, 21:32:32, OK, 9%, 0.00, -1, 11100, , 7.678, 11100, 9.0%, , , , , , , , , , , , 
2022-04-08, 21:32:42, OK, 9%, 0.00, -1, 11100, , 7.680, 11100, 9.0%, , , , , , , , , , , , 
2022-04-08, 21:32:52, OK, 9%, 0.00, -1, 11100, , 7.684, 11100, 9.0%, , , , , , , , , , , , 
2022-04-08, 21:33:02, OK, 9%, 0.00, -1, 11100, , 7.686, 11100, 9.0%, , , , , , , , , , , , 
2022-04-08, 21:33:12, OK, 9%, 0.00, -1, 11100, , 7.686, 11100, 9.0%, , , , , , , , , , , , 
2022-04-08, 21:33:22, OK, 10%, 0.00, -1, 11100, , 7.688, 11100, 10.0%, , , , , , , , , , , , 
2022-04-08, 21:33:32, OK, 10%, 0.00, -1, 11100, , 7.690, 11100, 10.0%, , , , , , , , , , , , 
2022-04-08, 21:33:42, OK, 10%, 0.00, -1, 11100, , 7.692, 11100, 10.0%, , , , , , , , , , , , 
2022-04-08, 21:33:52, OK, 10%, 0.00, -1, 11100, , 7.694, 11100, 10.0%, , , , , , , , , , , , 
2022-04-08, 21:34:02, OK, 10%, 0.00, -1, 11100, , 7.694, 11100, 10.0%, , , , , , , , , , , , 
2022-04-08, 21:34:12, OK, 10%, 0.00, -1, 11100, , 7.698, 11100, 10.0%, , , , , , , , , , , , 
2022-04-08, 21:34:22, OK, 10%, 0.00, -1, 11100, , 7.700, 11100, 10.0%, , , , , , , , , , , , 
2022-04-08, 21:34:32, OK, 11%, 0.00, -1, 11100, , 7.700, 11100, 11.0%, , , , , , , , , , , , 
2022-04-08, 21:34:42, OK, 11%, 0.00, -1, 11100, , 7.704, 11100, 11.0%, , , , , , , , , , , , 
2022-04-08, 21:34:52, OK, 11%, 0.00, -1, 11100, , 7.704, 11100, 11.0%, , , , , , , , , , , , 
2022-04-08, 21:35:02, OK, 11%, 0.00, -1, 11100, , 7.708, 11100, 11.0%, , , , , , , , , , , , 
2022-04-08, 21:35:12, OK, 11%, 0.00, -1, 11100, , 7.708, 11100, 11.0%, , , , , , , , , , , , 
2022-04-08, 21:35:22, OK, 11%, 0.00, -1, 11100, , 7.712, 11100, 11.0%, , , , , , , , , , , , 
2022-04-08, 21:35:32, OK, 11%, 0.00, -1, 11100, , 7.712, 11100, 11.0%, , , , , , , , , , , , 
2022-04-08, 21:35:42, OK, 12%, 0.00, -1, 11100, , 7.714, 11100, 12.0%, , , , , , , , , , , , 
2022-04-08, 21:35:52, OK, 12%, 0.00, -1, 11100, , 7.714, 11100, 12.0%, , , , , , , , , , , , 
2022-04-08, 21:36:02, OK, 12%, 0.00, -1, 11100, , 7.716, 11100, 12.0%, , , , , , , , , , , , 
2022-04-08, 21:36:12, OK, 12%, 0.00, -1, 11100, , 7.720, 11100, 12.0%, , , , , , , , , , , , 
2022-04-08, 21:36:22, OK, 12%, 0.00, -1, 11100, , 7.722, 11100, 12.0%, , , , , , , , , , , , 
2022-04-08, 21:36:32, OK, 12%, 0.00, -1, 11100, , 7.722, 11100, 12.0%, , , , , , , , , , , , 
2022-04-08, 21:36:42, OK, 12%, 0.00, -1, 11100, , 7.724, 11100, 12.0%, , , , , , , , , , , , 
2022-04-08, 21:36:52, OK, 13%, 0.00, -1, 11100, , 7.726, 11100, 13.0%, , , , , , , , , , , , 
2022-04-08, 21:37:02, OK, 13%, 0.00, -1, 11100, , 7.724, 11100, 13.0%, , , , , , , , , , , , 
2022-04-08, 21:37:12, OK, 13%, 0.00, -1, 11100, , 7.730, 11100, 13.0%, , , , , , , , , , , , 
2022-04-08, 21:37:22, OK, 13%, 0.00, -1, 11100, , 7.724, 11100, 13.0%, , , , , , , , , , , , 
2022-04-08, 21:37:32, OK, 13%, 0.00, -1, 11100, , 7.732, 11100, 13.0%, , , , , , , , , , , , 
2022-04-08, 21:37:42, OK, 13%, 0.00, -1, 11100, , 7.734, 11100, 13.0%, , , , , , , , , , , , 
