2022-04-07, 21:33:18, OK, 5%, 0.00, -1, 11100, , 7.596, 11100, 5.0%, , , , , , , , , , , , 
2022-04-07, 21:33:28, OK, 5%, 0.00, -1, 11100, , 7.606, 11100, 5.0%, , , , , , , , , , , , 
2022-04-07, 21:33:38, OK, 6%, 0.00, -1, 11100, , 7.620, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:33:48, OK, 6%, 0.00, -1, 11100, , 7.600, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:33:58, OK, 6%, 0.00, -1, 11100, , 7.624, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:34:08, OK, 6%, 0.00, -1, 11100, , 7.628, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:34:18, OK, 6%, 0.00, -1, 11100, , 7.630, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:34:28, OK, 6%, 0.00, -1, 11100, , 7.632, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:34:38, OK, 6%, 0.00, -1, 11100, , 7.634, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:34:48, OK, 6%, 0.00, -1, 11100, , 7.634, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:34:58, OK, 6%, 0.00, -1, 11100, , 7.634, 11100, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:35:08, OK, 7%, 0.00, -1, 11100, , 7.636, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:35:18, OK, 7%, 0.00, -1, 11100, , 7.636, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:35:28, OK, 7%, 0.00, -1, 11100, , 7.640, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:35:38, OK, 7%, 0.00, -1, 11100, , 7.642, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:35:48, OK, 7%, 0.00, -1, 11100, , 7.642, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:35:58, OK, 7%, 0.00, -1, 11100, , 7.644, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:36:08, OK, 7%, 0.00, -1, 11100, , 7.646, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:36:18, OK, 7%, 0.00, -1, 11100, , 7.648, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:36:28, OK, 7%, 0.00, -1, 11100, , 7.648, 11100, 7.0%, , , , , , , , , , , , 
2022-04-07, 21:36:38, OK, 8%, 0.00, -1, 11100, , 7.650, 11100, 8.0%, , , , , , , , , , , , 
2022-04-07, 21:36:48, OK, 8%, 0.00, -1, 11100, , 7.652, 11100, 8.0%, , , , , , , , , , , , 
2022-04-07, 21:36:58, OK, 8%, 0.00, -1, 11100, , 7.656, 11100, 8.0%, , , , , , , , , , , , 
2022-04-07, 21:37:08, OK, 8%, 0.00, -1, 11100, , 7.656, 11100, 8.0%, , , , , , , , , , , , 
2022-04-07, 21:37:18, OK, 8%, 0.00, -1, 11100, , 7.658, 11100, 8.0%, , , , , , , , , , , , 
2022-04-07, 21:37:28, OK, 8%, 0.00, -1, 11100, , 7.660, 11100, 8.0%, , , , , , , , , , , , 
2022-04-07, 21:37:38, OK, 8%, 0.00, -1, 11100, , 7.662, 11100, 8.0%, , , , , , , , , , , , 
2022-04-07, 21:37:48, OK, 8%, 0.00, -1, 11100, , 7.664, 11100, 8.0%, , , , , , , , , , , , 
2022-04-07, 21:37:58, OK, 9%, 0.00, -1, 11100, , 7.666, 11100, 9.0%, , , , , , , , , , , , 
2022-04-07, 21:38:08, OK, 9%, 0.00, -1, 11100, , 7.664, 11100, 9.0%, , , , , , , , , , , , 
2022-04-07, 21:38:18, OK, 9%, 0.00, -1, 11100, , 7.670, 11100, 9.0%, , , , , , , , , , , , 
2022-04-07, 21:38:28, OK, 9%, 0.00, -1, 11100, , 7.670, 11100, 9.0%, , , , , , , , , , , , 
2022-04-07, 21:38:38, OK, 9%, 0.00, -1, 11100, , 7.674, 11100, 9.0%, , , , , , , , , , , , 
2022-04-07, 21:38:48, OK, 9%, 0.00, -1, 11100, , 7.676, 11100, 9.0%, , , , , , , , , , , , 
2022-04-07, 21:38:58, OK, 9%, 0.00, -1, 11100, , 7.676, 11100, 9.0%, , , , , , , , , , , , 
2022-04-07, 21:39:08, OK, 9%, 0.00, -1, 11100, , 7.680, 11100, 9.0%, , , , , , , , , , , , 
2022-04-07, 21:39:18, OK, 10%, 0.00, -1, 11100, , 7.684, 11100, 10.0%, , , , , , , , , , , , 
2022-04-07, 21:39:28, OK, 10%, 0.00, -1, 11100, , 7.686, 11100, 10.0%, , , , , , , , , , , , 
2022-04-07, 21:39:38, OK, 10%, 0.00, -1, 11100, , 7.686, 11100, 10.0%, , , , , , , , , , , , 
2022-04-07, 21:39:48, OK, 10%, 0.00, -1, 11100, , 7.686, 11100, 10.0%, , , , , , , , , , , , 
2022-04-07, 21:39:58, OK, 10%, 0.00, -1, 11100, , 7.690, 11100, 10.0%, , , , , , , , , , , , 
2022-04-07, 21:40:08, OK, 10%, 0.00, -1, 11100, , 7.692, 11100, 10.0%, , , , , , , , , , , , 
2022-04-07, 21:40:18, OK, 10%, 0.00, -1, 11100, , 7.694, 11100, 10.0%, , , , , , , , , , , , 
2022-04-07, 21:40:28, OK, 10%, 0.00, -1, 11100, , 7.694, 11100, 10.0%, , , , , , , , , , , , 
