2022-04-08, 07:59:42, OK, 100%, 0.00, -1, -4173, , 8.288, -4173, 100.0%, , , , , , , , , , , , 
2022-04-08, 07:59:52, OK, 100%, 0.00, -1, -4092, , 8.230, -4092, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:00:02, OK, 100%, 0.00, -1, -6267, , 8.274, -6267, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:00:12, OK, 100%, 5.67, 20404, -6267, , 8.260, -6267, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:00:22, OK, 100%, 5.67, 20404, -6082, , 8.242, -6082, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:00:32, OK, 100%, 5.67, 20404, -6082, , 8.260, -6082, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:00:42, OK, 100%, 5.67, 20404, -6082, , 8.264, -6082, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:00:52, OK, 100%, 5.67, 20404, -7104, , 8.200, -7104, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:01:02, OK, 100%, 5.67, 20404, -9686, , 8.180, -9686, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:01:12, OK, 100%, 5.67, 20404, -8880, , 8.238, -8880, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:01:22, OK, 100%, 5.67, 20404, -7888, , 8.226, -7888, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:01:32, OK, 100%, 5.67, 20404, -7607, , 8.246, -7607, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:01:42, OK, 100%, 5.67, 20404, -7607, , 8.238, -7607, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:01:52, OK, 100%, 5.67, 20404, -7888, , 8.188, -7888, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:02:02, OK, 100%, 5.67, 20404, -8191, , 8.234, -8191, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:02:12, OK, 100%, 5.67, 20404, -7607, , 8.230, -7607, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:02:22, OK, 100%, 5.67, 20404, -7607, , 8.220, -7607, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:02:32, OK, 100%, 5.67, 20404, -7607, , 8.224, -7607, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:02:42, OK, 100%, 5.67, 20404, -7607, , 8.220, -7607, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:02:52, OK, 100%, 5.67, 20404, -7607, , 8.220, -7607, 100.0%, , , , , , , , , , , , 
2022-04-08, 08:03:02, OK, 100%, 5.67, 20404, -7607, , 8.216, -7607, 100.0%, , , , , , , , , , , , 
